id,name,limit,lowalch,highalch,members
12782,Senntisten teleport (tablet),10000.0,1.0,1.0,True
12929,Serpentine helm (uncharged),8.0,44000.0,66000.0,True
12927,Serpentine visage,5.0,42000.0,63000.0,True
3414,Serum 207 (1),2000.0,4.0,6.0,True
3412,Serum 207 (2),2000.0,5.0,7.0,True
3410,Serum 207 (3),2000.0,5.0,7.0,True
3408,Serum 207 (4),2000.0,5.0,8.0,True
548,Shade robe,125.0,12.0,18.0,False
546,Shade robe top,125.0,16.0,24.0,False
3123,Shaikahan bones,7500.0,1.0,1.0,True
21838,Shaman mask,125.0,3200.0,4800.0,False
1854,Shantay pass (item),18000.0,2.0,3.0,True
385,Shark,10000.0,68.0,102.0,True
30900,Shark lure,10000.0,4.0,6.0,True
32090,Shark paint,999.0,1.0,1.0,True
26424,Shattered banner,999.0,400.0,600.0,True
26436,Shattered boots (t1),999.0,6000.0,9000.0,True
26448,Shattered boots (t2),999.0,6000.0,9000.0,True
26460,Shattered boots (t3),999.0,6000.0,9000.0,True
26517,Shattered cane,999.0,400.0,600.0,True
26528,Shattered cannon ornament kit,5.0,10000.0,15000.0,True
26427,Shattered hood (t1),999.0,6000.0,9000.0,True
26439,Shattered hood (t2),999.0,6000.0,9000.0,True
26451,Shattered hood (t3),999.0,6000.0,9000.0,True
26554,Shattered relic hunter (t1) armour set,999.0,20000.0,30000.0,True
26557,Shattered relic hunter (t2) armour set,999.0,20000.0,30000.0,True
26560,Shattered relic hunter (t3) armour set,999.0,20000.0,30000.0,True
26541,Shattered relics mystic ornament kit,5.0,10000.0,15000.0,True
26421,Shattered relics variety ornament kit,5.0,10000.0,15000.0,True
26479,Shattered relics void ornament kit,5.0,10000.0,15000.0,True
26500,Shattered teleport scroll,999.0,10000.0,15000.0,True
26430,Shattered top (t1),999.0,6000.0,9000.0,True
26442,Shattered top (t2),999.0,6000.0,9000.0,True
26454,Shattered top (t3),999.0,6000.0,9000.0,True
26433,Shattered trousers (t1),999.0,6000.0,9000.0,True
26445,Shattered trousers (t2),999.0,6000.0,9000.0,True
26457,Shattered trousers (t3),999.0,6000.0,9000.0,True
8596,Shaving stand (flatpack),500.0,4.0,6.0,True
20263,Shayzien banner,4.0,28.0,42.0,True
20125,Shayzien hood,4.0,1.0,1.0,True
19955,Shayzien scarf,4.0,4000.0,6000.0,True
1735,Shears,40.0,1.0,1.0,False
2366,Shield left half,50.0,44000.0,66000.0,True
2368,Shield right half,50.0,200000.0,300000.0,True
621,Ship ticket,18000.0,2.0,3.0,True
5030,Shirt (brown),150.0,180.0,270.0,True
5034,Shirt (lilac),150.0,250.0,375.0,True
5032,Shirt (yellow),150.0,240.0,360.0,True
8610,Shoe box (flatpack),500.0,4.0,6.0,True
2080,Short green guy,2000.0,12.0,18.0,True
841,Shortbow,18000.0,20.0,30.0,False
50,Shortbow (u),10000.0,9.0,13.0,True
5046,Shorts (blue),150.0,156.0,234.0,True
5042,Shorts (brown),150.0,112.0,168.0,True
5044,Shorts (yellow),150.0,144.0,216.0,True
23300,Shoulder parrot,4.0,400.0,600.0,False
315,Shrimps,6000.0,2.0,3.0,False
11205,Shrunk ogleroot,15.0,1.0,1.0,True
2976,Sickle mould,40.0,4.0,6.0,True
26132,Sigil of aggression,4.0,12000.0,18000.0,True
28493,Sigil of agile fortune,999.0,,,True
29679,Sigil of arcane swiftness,999.0,4000.0,6000.0,True
26009,Sigil of barrows,10.0,4000.0,6000.0,True
26066,Sigil of binding,8.0,8000.0,12000.0,True
25994,Sigil of consistency,10.0,4000.0,6000.0,True
29658,Sigil of deception,999.0,4000.0,6000.0,True
26012,Sigil of deft strikes,10.0,4000.0,6000.0,True
26099,Sigil of devotion,8.0,8000.0,12000.0,True
26018,Sigil of enhanced harvest,10.0,4000.0,6000.0,True
26069,Sigil of escaping,8.0,8000.0,12000.0,True
26057,Sigil of exaggeration,10.0,4000.0,6000.0,True
28520,Sigil of faith,999.0,,,True
26126,Sigil of finality,4.0,12000.0,18000.0,True
26006,Sigil of fortification,10.0,4000.0,6000.0,True
26015,Sigil of freedom,10.0,4000.0,6000.0,True
26105,Sigil of garments,8.0,8000.0,12000.0,True
28481,Sigil of hoarding,999.0,,,True
26144,Sigil of last recall,4.0,12000.0,18000.0,True
29661,Sigil of litheness,999.0,4000.0,6000.0,True
29649,Sigil of meticulousness,999.0,12000.0,18000.0,True
26054,Sigil of mobility,10.0,4000.0,6000.0,True
26096,Sigil of nature,8.0,8000.0,12000.0,True
29667,Sigil of onslaught,999.0,4000.0,6000.0,True
26129,Sigil of pious protection,4.0,12000.0,18000.0,True
28514,Sigil of precision,999.0,,,True
26123,Sigil of preservation,8.0,8000.0,12000.0,True
26081,Sigil of prosperity,8.0,8000.0,12000.0,True
26135,Sigil of rampage,4.0,12000.0,18000.0,True
26141,Sigil of remote storage,4.0,12000.0,18000.0,True
25991,Sigil of resilience,10.0,4000.0,6000.0,True
28490,Sigil of resistance,999.0,,,True
29670,Sigil of restoration,999.0,4000.0,6000.0,True
29652,Sigil of revoked limitation,999.0,12000.0,18000.0,True
26108,Sigil of slaughter,8.0,8000.0,12000.0,True
26060,Sigil of specialised strikes,8.0,8000.0,12000.0,True
26042,Sigil of stamina,10.0,4000.0,6000.0,True
26021,Sigil of storage,10.0,4000.0,6000.0,True
26120,Sigil of supreme stamina,8.0,8000.0,12000.0,True
28478,Sigil of sustenance,999.0,,,True
26039,Sigil of the abyss,10.0,4000.0,6000.0,True
29664,Sigil of the adroit,999.0,4000.0,6000.0,True
28484,Sigil of the alchemaniac,999.0,,,True
26027,Sigil of the alchemist,10.0,4000.0,6000.0,True
28517,Sigil of the augmented thrall,999.0,,,True
26090,Sigil of the barbarians,8.0,8000.0,12000.0,True
28511,Sigil of the bloodhound,999.0,,,True
26033,Sigil of the chef,10.0,4000.0,6000.0,True
26036,Sigil of the craftsman,10.0,4000.0,6000.0,True
26084,Sigil of the dwarves,8.0,8000.0,12000.0,True
26087,Sigil of the elves,8.0,8000.0,12000.0,True
26048,Sigil of the eternal jeweller,10.0,4000.0,6000.0,True
26075,Sigil of the feral fighter,8.0,8000.0,12000.0,True
26030,Sigil of the fletcher,10.0,4000.0,6000.0,True
28496,Sigil of the food master,999.0,,,True
26102,Sigil of the forager,8.0,8000.0,12000.0,True
25997,Sigil of the formidable fighter,10.0,4000.0,6000.0,True
26111,Sigil of the fortune farmer,8.0,8000.0,12000.0,True
26093,Sigil of the gnomes,8.0,8000.0,12000.0,True
26147,Sigil of the guardian angel,4.0,12000.0,18000.0,True
29676,Sigil of the gunslinger,999.0,4000.0,6000.0,True
28487,Sigil of the hunter,999.0,,,True
28502,Sigil of the infernal chef,999.0,,,True
28505,Sigil of the infernal smith,999.0,,,True
28508,Sigil of the lightbearer,999.0,,,True
26078,Sigil of the menacing mage,8.0,8000.0,12000.0,True
26003,Sigil of the meticulous mage,10.0,4000.0,6000.0,True
28526,Sigil of the ninja,999.0,,,True
26063,Sigil of the porcupine,8.0,8000.0,12000.0,True
26045,Sigil of the potion master,10.0,4000.0,6000.0,True
29655,Sigil of the rampart,999.0,4000.0,6000.0,True
26000,Sigil of the rigorous ranger,10.0,4000.0,6000.0,True
26072,Sigil of the ruthless ranger,8.0,8000.0,12000.0,True
26117,Sigil of the serpent,8.0,8000.0,12000.0,True
26138,Sigil of the skiller,4.0,12000.0,18000.0,True
26024,Sigil of the smith,10.0,4000.0,6000.0,True
29673,Sigil of the swashbuckler,999.0,4000.0,6000.0,True
26051,Sigil of the treasure hunter,10.0,4000.0,6000.0,True
28499,Sigil of the well fed,999.0,,,True
28523,Sigil of titanium,999.0,,,True
26114,Sigil of versatility,8.0,8000.0,12000.0,True
28529,Sigil of woodcraft,999.0,,,True
950,Silk,18000.0,12.0,18.0,False
2355,Silver bar,10000.0,60.0,90.0,False
9145,Silver bolts,11000.0,2.0,3.0,True
9292,Silver bolts (p),11000.0,2.0,3.0,True
9299,Silver bolts (p+),11000.0,2.0,3.0,True
9306,Silver bolts (p++),11000.0,2.0,3.0,True
9382,Silver bolts (unf),13000.0,1.0,1.0,True
7650,Silver dust,13000.0,80.0,120.0,True
25451,Silver locks,8.0,7680.0,11520.0,True
442,Silver ore,13000.0,30.0,45.0,False
2961,Silver sickle,15.0,70.0,105.0,True
9436,Sinew,13000.0,1.0,1.0,True
993,Sinister key,11000.0,32.0,48.0,True
31154,Skeletal armour set,999.0,58000.0,87000.0,True
6147,Skeletal boots,125.0,260.0,390.0,True
6141,Skeletal bottoms,70.0,16000.0,24000.0,True
6153,Skeletal gloves,125.0,260.0,390.0,True
6137,Skeletal helm,70.0,4000.0,6000.0,True
6139,Skeletal top,70.0,18000.0,27000.0,True
22006,Skeletal visage,5.0,600000.0,900000.0,True
7443,Skewer,50.0,1280.0,1920.0,True
6305,Skewer stick,13000.0,4.0,6.0,True
11113,Skills necklace,10000.0,8080.0,12120.0,True
11105,Skills necklace(4),10000.0,8080.0,12120.0,True
11968,Skills necklace(6),10000.0,8080.0,12120.0,True
5052,Skirt (blue),150.0,250.0,375.0,True
5048,Skirt (brown),150.0,140.0,210.0,True
5050,Skirt (lilac),150.0,220.0,330.0,True
27673,Skull of vet'ion,8.0,32000.0,48000.0,True
6163,Skull piece,11000.0,24.0,36.0,True
10952,Slayer bell,40.0,60.0,90.0,True
21257,Slayer's enchantment,500.0,480.0,720.0,True
5759,Slayer's respite,2000.0,1.0,1.0,True
5841,Slayer's respite(4),2000.0,1.0,1.0,True
5761,Slayer's respite(m),2000.0,1.0,1.0,True
5921,Slayer's respite(m4),2000.0,1.0,1.0,True
4170,Slayer's staff,70.0,8400.0,12600.0,True
10398,Sleeping cap,4.0,800.0,1200.0,True
3162,Sliced banana,15.0,1.0,1.0,False
7080,Sliced mushrooms,13000.0,16.0,25.0,True
8441,Small box hedge (bagged),10000.0,6000.0,9000.0,True
303,Small fishing net,40.0,2.0,3.0,False
11998,Smoke battlestaff,8.0,6200.0,9300.0,True
4697,Smoke rune,18000.0,8.0,12.0,True
13233,Smouldering stone,5.0,18000.0,27000.0,True
6287,Snake hide,13000.0,14.0,21.0,True
7801,Snake hide (swamp),11000.0,14.0,21.0,True
6289,Snakeskin,13000.0,20.0,30.0,True
6326,Snakeskin bandana,125.0,120.0,180.0,True
6322,Snakeskin body,125.0,500.0,750.0,True
6328,Snakeskin boots,125.0,100.0,150.0,True
6324,Snakeskin chaps,125.0,470.0,705.0,True
22272,Snakeskin shield,125.0,368.0,552.0,True
6330,Snakeskin vambraces,125.0,173.0,260.0,True
3000,Snapdragon,11000.0,23.0,35.0,True
3004,Snapdragon potion (unf),10000.0,23.0,35.0,True
5300,Snapdragon seed,200.0,24.0,36.0,True
231,Snape grass,13000.0,4.0,6.0,True
22879,Snape grass seed,200.0,37.0,56.0,True
10016,Snowy knight (item),125.0,20.0,30.0,True
29201,Snowy knight mix (1),999.0,20.0,30.0,True
29183,Snowy knight mix (2),999.0,20.0,30.0,True
25578,Soaked page,11000.0,68.0,102.0,True
1781,Soda ash,13000.0,1.0,1.0,True
1761,Soft clay,13000.0,1.0,1.0,False
30068,Soiled page,11000.0,80.0,120.0,True
566,Soul rune,25000.0,120.0,180.0,True
30759,Soulflame horn,5.0,88000.0,132000.0,True
28338,Soulreaper axe,999.0,96000.0,144000.0,True
952,Spade,40.0,1.0,1.0,False
7439,Spatula,50.0,768.0,1152.0,True
12823,Spectral sigil,5.0,300000.0,450000.0,True
12821,Spectral spirit shield,8.0,800000.0,1200000.0,True
2007,Spice,11000.0,92.0,138.0,True
2213,Spicy crunchies,6000.0,1.0,1.0,True
9996,Spicy minced meat,8000.0,3.0,4.0,True
7072,Spicy sauce,13000.0,3.0,5.0,True
9994,Spicy tomato,8000.0,1.0,1.0,True
6291,Spider carcass,13000.0,6.0,9.0,True
29782,Spider cave teleport,999.0,4.0,6.0,True
6299,Spider on shaft,6000.0,16.0,24.0,True
6297,Spider on stick,6000.0,20.0,30.0,True
3107,Spiked boots,15.0,12.0,18.0,True
23389,Spiked manacles,8.0,1000.0,1500.0,True
10077,Spiky vambraces,125.0,64.0,96.0,True
1969,Spinach roll,50.0,1.0,1.0,False
31157,Spined armour set,999.0,58000.0,87000.0,True
6133,Spined body,70.0,3120.0,4680.0,True
6143,Spined boots,125.0,260.0,390.0,True
6135,Spined chaps,70.0,1560.0,2340.0,True
6149,Spined gloves,125.0,260.0,390.0,True
6131,Spined helm,70.0,24000.0,36000.0,True
4551,Spiny helmet,125.0,260.0,390.0,True
12829,Spirit shield,8.0,28000.0,42000.0,True
10812,Split log,11000.0,36.0,54.0,True
3387,Splitbark body,70.0,18000.0,27000.0,True
3393,Splitbark boots,70.0,2000.0,3000.0,True
3391,Splitbark gauntlets,70.0,2000.0,3000.0,True
3385,Splitbark helm,70.0,4000.0,6000.0,True
3389,Splitbark legs,70.0,16000.0,24000.0,True
7437,Spork,50.0,130.0,195.0,True
10069,Spotted cape,125.0,160.0,240.0,True
10125,Spotted kebbit fur,10000.0,60.0,90.0,True
10071,Spottier cape,125.0,320.0,480.0,True
31572,Squid beak,999.0,2000.0,3000.0,True
31569,Squid paste,999.0,40.0,60.0,True
1379,Staff,125.0,6.0,9.0,False
1381,Staff of air,125.0,600.0,900.0,False
24144,Staff of balance,999.0,400001.0,600002.0,True
23363,Staff of bob the cat,8.0,600.0,900.0,True
1385,Staff of earth,125.0,600.0,900.0,False
1387,Staff of fire,125.0,600.0,900.0,False
22296,Staff of light,8.0,400002.0,600003.0,True
11791,Staff of the dead,8.0,400002.0,600003.0,True
1383,Staff of water,125.0,600.0,900.0,False
20590,Stale baguette,5.0,90.0,135.0,False
12635,Stamina mix(1),2000.0,36.0,54.0,True
12633,Stamina mix(2),2000.0,64.0,96.0,True
12631,Stamina potion(1),2000.0,40.0,60.0,True
12629,Stamina potion(2),2000.0,80.0,120.0,True
12627,Stamina potion(3),2000.0,120.0,180.0,True
12625,Stamina potion(4),2000.0,160.0,240.0,True
22622,Statius's warhammer,10.0,120000.0,180000.0,True
11787,Steam battlestaff,8.0,6800.0,10200.0,True
4694,Steam rune,18000.0,8.0,12.0,True
12798,Steam staff upgrade kit,50.0,600.0,900.0,True
29412,Steamforge brew,999.0,3.0,4.0,True
1311,Steel 2h sword,125.0,400.0,600.0,False
886,Steel arrow,7000.0,4.0,7.0,False
887,Steel arrow(p),7000.0,4.0,7.0,True
5618,Steel arrow(p+),7000.0,4.0,7.0,True
5624,Steel arrow(p++),7000.0,4.0,7.0,True
41,Steel arrowtips,10000.0,2.0,3.0,True
1353,Steel axe,40.0,80.0,120.0,False
2353,Steel bar,10000.0,40.0,60.0,False
1365,Steel battleaxe,125.0,260.0,390.0,False
9141,Steel bolts,7000.0,3.0,4.0,True
9288,Steel bolts (p),11000.0,3.0,4.0,True
9295,Steel bolts (p+),11000.0,3.0,4.0,True
9302,Steel bolts (p++),11000.0,3.0,4.0,True
9378,Steel bolts (unf),13000.0,1.0,1.0,True
4123,Steel boots,125.0,120.0,180.0,True
4783,Steel brutal,11000.0,8.0,12.0,True
2,Steel cannonball,11000.0,2.0,3.0,True
1105,Steel chainbody,125.0,300.0,450.0,False
3097,Steel claws,125.0,70.0,105.0,True
9179,Steel crossbow,125.0,144.0,216.0,True
9459,Steel crossbow (u),10000.0,130.0,196.0,True
1207,Steel dagger,125.0,50.0,75.0,False
1223,Steel dagger(p),125.0,50.0,75.0,True
5672,Steel dagger(p+),125.0,50.0,75.0,True
5690,Steel dagger(p++),125.0,50.0,75.0,True
808,Steel dart,7000.0,4.0,6.0,True
821,Steel dart tip,13000.0,2.0,3.0,True
814,Steel dart(p),7000.0,4.0,6.0,True
5630,Steel dart(p+),7000.0,4.0,6.0,True
5637,Steel dart(p++),7000.0,4.0,6.0,True
12367,Steel dragon mask,4.0,4000.0,6000.0,True
28202,Steel felling axe,999.0,80.0,120.0,True
1157,Steel full helm,125.0,220.0,330.0,False
20178,Steel full helm (g),125.0,220.0,330.0,False
20193,Steel full helm (t),125.0,220.0,330.0,False
20382,Steel gold-trimmed set (lg),8.0,360.0,540.0,False
20385,Steel gold-trimmed set (sk),8.0,360.0,540.0,False
3194,Steel halberd,125.0,400.0,600.0,True
11371,Steel hasta,125.0,130.0,195.0,True
11393,Steel hasta(p),125.0,130.0,195.0,True
11396,Steel hasta(p+),125.0,130.0,195.0,True
11398,Steel hasta(p++),125.0,130.0,195.0,True
827,Steel javelin,7000.0,9.0,14.0,True
19574,Steel javelin tips,10000.0,36.0,54.0,True
833,Steel javelin(p),7000.0,9.0,14.0,True
5644,Steel javelin(p+),7000.0,9.0,14.0,True
5650,Steel javelin(p++),7000.0,9.0,14.0,True
32005,Steel keel parts,100.0,200.0,300.0,True
1193,Steel kiteshield,125.0,340.0,510.0,False
20181,Steel kiteshield (g),125.0,340.0,510.0,False
20196,Steel kiteshield (t),125.0,340.0,510.0,False
865,Steel knife,7000.0,4.0,6.0,True
872,Steel knife(p),7000.0,4.0,6.0,True
5656,Steel knife(p+),7000.0,4.0,6.0,True
5663,Steel knife(p++),7000.0,4.0,6.0,True
9425,Steel limbs,10000.0,100.0,150.0,True
25445,Steel locks,8.0,640.0,960.0,True
1295,Steel longsword,125.0,200.0,300.0,False
1424,Steel mace,125.0,90.0,135.0,False
1141,Steel med helm,125.0,120.0,180.0,False
1539,Steel nails,13000.0,1.0,1.0,False
1269,Steel pickaxe,40.0,200.0,300.0,False
1119,Steel platebody,125.0,800.0,1200.0,False
20169,Steel platebody (g),125.0,800.0,1200.0,False
20184,Steel platebody (t),125.0,800.0,1200.0,False
1069,Steel platelegs,125.0,400.0,600.0,False
20172,Steel platelegs (g),125.0,400.0,600.0,False
20187,Steel platelegs (t),125.0,400.0,600.0,False
1083,Steel plateskirt,125.0,400.0,600.0,False
20175,Steel plateskirt (g),125.0,400.0,600.0,False
20190,Steel plateskirt (t),125.0,400.0,600.0,False
30895,Steel ring,999.0,6000.0,9000.0,True
1325,Steel scimitar,125.0,160.0,240.0,False
12984,Steel set (lg),8.0,560.0,840.0,False
12986,Steel set (sk),8.0,560.0,840.0,False
1241,Steel spear,125.0,130.0,195.0,True
1255,Steel spear(p),125.0,130.0,195.0,True
5708,Steel spear(p+),125.0,130.0,195.0,True
5722,Steel spear(p++),125.0,130.0,195.0,True
1177,Steel sq shield,125.0,240.0,360.0,False
2370,Steel studs,13000.0,60.0,90.0,True
1281,Steel sword,125.0,130.0,195.0,False
802,Steel thrownaxe,7000.0,10.0,15.0,True
20376,Steel trimmed set (lg),8.0,360.0,540.0,False
20379,Steel trimmed set (sk),8.0,360.0,540.0,False
1339,Steel warhammer,125.0,256.0,384.0,False
2003,Stew,10000.0,8.0,12.0,False
30679,Stockpiling charm,999.0,4000.0,6000.0,True
9030,Stone scarab,13000.0,8.0,12.0,True
9042,Stone seal,13000.0,8.0,12.0,True
9038,Stone statuette,13000.0,8.0,12.0,True
22601,Stony basalt,10000.0,36.0,54.0,True
464,Strange fruit,2000.0,1.0,1.0,True
24740,Strange old lockpick (full),50.0,12800.0,19200.0,True
5406,Strawberries(5),200.0,1.0,1.0,True
5504,Strawberry,11000.0,6.0,10.0,True
5323,Strawberry seed,600.0,7.0,10.0,True
10364,Strength amulet (t),5.0,810.0,1215.0,False
11441,Strength mix(1),2000.0,4.0,6.0,True
11443,Strength mix(2),2000.0,5.0,7.0,True
119,Strength potion(1),2000.0,4.0,6.0,False
117,Strength potion(2),2000.0,5.0,7.0,False
115,Strength potion(3),2000.0,5.0,7.0,False
113,Strength potion(4),2000.0,5.0,8.0,False
6173,Stretched hide,11000.0,24.0,36.0,True
10087,Stripy feather,8000.0,8.0,12.0,True
7110,Stripy pirate shirt (beige),150.0,120.0,180.0,True
7128,Stripy pirate shirt (blue),150.0,120.0,180.0,True
7134,Stripy pirate shirt (brown),150.0,120.0,180.0,True
7122,Stripy pirate shirt (red),150.0,120.0,180.0,True
9004,Stronghold notes,15.0,1.0,1.0,False
10132,Strung rabbit foot,150.0,12.0,18.0,True
31726,Strykewyrm bones,999.0,64.0,96.0,True
1133,Studded body,125.0,340.0,510.0,False
7362,Studded body (g),8.0,340.0,510.0,False
7364,Studded body (t),8.0,340.0,510.0,False
1097,Studded chaps,125.0,300.0,450.0,False
7366,Studded chaps (g),8.0,300.0,450.0,False
7368,Studded chaps (t),8.0,300.0,450.0,False
28149,Sturdy harness,999.0,2000.0,3000.0,True
21626,Sulliuscep cap,100.0,1.0,1.0,True
29084,Sulphur blades,15.0,12000.0,18000.0,True
7218,Summer pie,10000.0,56.0,84.0,True
31441,Summon boat,999.0,1.0,1.0,True
29421,Sun-shine,999.0,40.0,60.0,True
29409,Sunbeam ale,999.0,3.0,4.0,True
29424,Sunfire fanatic armour set,999.0,22000.0,33000.0,True
28939,Sunfire fanatic chausses,999.0,200000.0,300000.0,True
28936,Sunfire fanatic cuirass,999.0,200000.0,300000.0,True
28933,Sunfire fanatic helm,999.0,150000.0,225000.0,True
28929,Sunfire rune,18000.0,8.0,12.0,True
28924,Sunfire splinters,30000.0,40.0,60.0,True
29168,Sunlight antelope antler,999.0,1.0,1.0,True
29177,Sunlight antelope fur,999.0,4.0,6.0,True
28872,Sunlight antler bolts,11000.0,12.0,18.0,True
28890,Sunlight moth (item),999.0,1.0,1.0,True
29210,Sunlight moth mix (1),999.0,12.0,18.0,True
29192,Sunlight moth mix (2),125.0,12.0,18.0,True
21997,Super antifire mix(1),2000.0,52.0,79.0,True
21994,Super antifire mix(2),2000.0,79.0,118.0,True
21987,Super antifire potion(1),2000.0,272.0,408.0,True
21984,Super antifire potion(2),2000.0,288.0,432.0,True
21981,Super antifire potion(3),2000.0,304.0,456.0,True
21978,Super antifire potion(4),2000.0,320.0,480.0,True
149,Super attack(1),2000.0,36.0,54.0,True
147,Super attack(2),2000.0,54.0,81.0,True
145,Super attack(3),2000.0,72.0,108.0,True
2436,Super attack(4),2000.0,90.0,135.0,True
12701,Super combat potion(1),2000.0,16.0,24.0,True
12699,Super combat potion(2),2000.0,36.0,54.0,True
12697,Super combat potion(3),2000.0,68.0,102.0,True
12695,Super combat potion(4),2000.0,100.0,150.0,True
11499,Super def. mix(1),2000.0,52.0,79.0,True
11497,Super def. mix(2),2000.0,79.0,118.0,True
167,Super defence(1),2000.0,52.0,79.0,True
165,Super defence(2),2000.0,79.0,118.0,True
163,Super defence(3),2000.0,105.0,158.0,True
2442,Super defence(4),2000.0,132.0,198.0,True
11483,Super energy mix(1),2000.0,36.0,54.0,True
11481,Super energy mix(2),2000.0,64.0,96.0,True
3022,Super energy(1),2000.0,36.0,54.0,True
3020,Super energy(2),2000.0,64.0,96.0,True
3018,Super energy(3),2000.0,92.0,138.0,True
3016,Super energy(4),2000.0,120.0,180.0,True
31611,Super fishing potion(1),999.0,16.0,24.0,True
31608,Super fishing potion(2),999.0,36.0,54.0,True
31605,Super fishing potion(3),999.0,68.0,102.0,True
31602,Super fishing potion(4),999.0,100.0,150.0,True
31635,Super hunter potion(1),999.0,16.0,24.0,True
31632,Super hunter potion(2),999.0,36.0,54.0,True
31629,Super hunter potion(3),999.0,68.0,102.0,True
31626,Super hunter potion(4),999.0,100.0,150.0,True
4608,Super kebab,15.0,1.0,1.0,True
13066,Super potion set,2000.0,40.0,60.0,True
11495,Super restore mix(1),2000.0,48.0,72.0,True
11493,Super restore mix(2),2000.0,72.0,108.0,True
3030,Super restore(1),2000.0,48.0,72.0,True
3028,Super restore(2),2000.0,72.0,108.0,True
3026,Super restore(3),2000.0,96.0,144.0,True
3024,Super restore(4),2000.0,120.0,180.0,True
11487,Super str. mix(1),2000.0,44.0,66.0,True
11485,Super str. mix(2),2000.0,66.0,99.0,True
161,Super strength(1),2000.0,44.0,66.0,True
159,Super strength(2),2000.0,66.0,99.0,True
157,Super strength(3),2000.0,88.0,132.0,True
2440,Super strength(4),2000.0,110.0,165.0,True
185,Superantipoison(1),2000.0,57.0,86.0,True
183,Superantipoison(2),2000.0,86.0,129.0,True
181,Superantipoison(3),2000.0,115.0,172.0,True
2448,Superantipoison(4),2000.0,144.0,216.0,True
11471,Superattack mix(1),2000.0,36.0,54.0,True
11469,Superattack mix(2),2000.0,54.0,81.0,True
6034,Supercompost,2000.0,34.0,51.0,True
22124,Superior dragon bones,7500.0,64.0,96.0,True
10149,Swamp lizard,125.0,20.0,30.0,True
1941,Swamp paste,13000.0,12.0,18.0,True
1939,Swamp tar,13000.0,1.0,1.0,True
2150,Swamp toad (item),13000.0,1.0,1.0,True
10978,Swamp weed,13000.0,1.0,1.0,True
31160,Swampbark armour set,999.0,58000.0,87000.0,True
25389,Swampbark body,999.0,48000.0,72000.0,True
25395,Swampbark boots,999.0,4000.0,6000.0,True
25392,Swampbark gauntlets,999.0,4000.0,6000.0,True
25398,Swampbark helm,999.0,6000.0,9000.0,True
25401,Swampbark legs,999.0,32000.0,48000.0,True
5986,Sweetcorn,11000.0,3.0,5.0,True
7088,Sweetcorn (bowl),13000.0,5.0,7.0,True
5320,Sweetcorn seed,600.0,3.0,4.0,True
31952,Swift albatross feather,15.0,3200.0,4800.0,True
24219,Swift blade,999.0,600.0,900.0,False
373,Swordfish,6000.0,32.0,48.0,False
31193,Swords and emblem,999.0,,,True
31196,Swords and emblem (b),999.0,,,True
31202,Swords and emblem (g),999.0,,,True
31199,Swords and emblem (p),999.0,,,True
31556,Swordtip squid,999.0,40.0,60.0,True
12409,Tai bwo wannai teleport,10000.0,4.0,6.0,True
8449,Tall box hedge (bagged),10000.0,40000.0,60000.0,True
8447,Tall fancy hedge (bagged),10000.0,20000.0,30000.0,True
2639,Tan cavalier,4.0,80.0,120.0,True
2187,Tangled toad's legs,6000.0,1.0,1.0,True
12922,Tanzanite fang,5.0,44000.0,66000.0,True
24336,Target teleport,999.0,1.0,1.0,True
12846,Target teleport scroll,5.0,12000.0,18000.0,True
253,Tarromin,13000.0,4.0,6.0,True
95,Tarromin potion (unf),10000.0,4.0,6.0,True
5293,Tarromin seed,600.0,1.0,1.0,True
10144,Tarromin tar,7000.0,1.0,1.0,True
10097,Tatty graahk fur,10000.0,36.0,54.0,True
10101,Tatty kyatt fur,10000.0,48.0,72.0,True
10093,Tatty larupia fur,10000.0,24.0,36.0,True
22593,Te salt,10000.0,4.0,6.0,True
6912,Teacher wand,70.0,800.0,1200.0,True
8506,Teak armchair (flatpack),500.0,4.0,6.0,True
9860,Teak armour case (flatpack),500.0,4.0,6.0,True
8582,Teak bed (flatpack),500.0,4.0,6.0,True
21521,Teak bird house,250.0,2.0,3.0,True
9844,Teak cape rack (flatpack),500.0,4.0,6.0,True
8592,Teak clock (flatpack),500.0,4.0,6.0,True
8568,Teak dining bench (flatpack),500.0,4.0,6.0,True
8616,Teak drawers (flatpack),500.0,4.0,6.0,True
8602,Teak dresser (flatpack),500.0,4.0,6.0,True
9866,Teak fancy dress box (flatpack),500.0,4.0,6.0,True
32047,Teak hull parts,100.0,500.0,750.0,True
8532,Teak kitchen table (flatpack),500.0,4.0,6.0,True
6333,Teak logs,13000.0,12.0,18.0,True
9854,Teak magic wardrobe (flatpack),500.0,4.0,6.0,True
8780,Teak plank,13000.0,200.0,300.0,True
6211,Teak pyre logs,11000.0,40.0,60.0,True
31970,Teak repair kit,13000.0,400.0,600.0,True
21477,Teak sapling,200.0,1.0,1.0,True
21486,Teak seed,200.0,19.0,28.0,True
9446,Teak stock,10000.0,30.0,46.0,True
8554,Teak table (flatpack),500.0,4.0,6.0,True
9850,Teak toy box (flatpack),500.0,4.0,6.0,True
9863,Teak treasure chest (flatpack),500.0,4.0,6.0,True
8618,Teak wardrobe (flatpack),500.0,4.0,6.0,True
2924,Teal boots,150.0,200.0,300.0,False
2932,Teal gloves,150.0,200.0,300.0,False
2930,Teal hat,150.0,200.0,300.0,True
